Entry Id,Sport,Date,Title,SalaryCap,Score,Opp Score,Position,Entries,Opponent,Entry ($),Winnings ($),Link
S1891802375,nfl,12/1/19,$18K Sun NFL Flea Flicker (5 Entries Max),$60k,84.82,,2715,3061,Tournament,7,0,https://www.fanduel.com/entry/EEAIHJYSH
S1891802378,nfl,12/1/19,$18K Sun NFL Flea Flicker (5 Entries Max),$60k,113.76,,1314,3061,Tournament,7,0,https://www.fanduel.com/entry/EHFTFKSFJ
S1891802370,nfl,12/1/19,$18K Sun NFL Flea Flicker (5 Entries Max),$60k,155.4,,46,3061,Tournament,7,35,https://www.fanduel.com/entry/EJXGQTZUP
S1891802262,nfl,12/1/19,$13K Sun NFL Three And Out (3 Entries Max),$60k,97.4,,3579,5158,Tournament,3,0,https://www.fanduel.com/entry/CIYVKPBXB
S1891802264,nfl,12/1/19,$13K Sun NFL Three And Out (3 Entries Max),$60k,83.02,,4534,5158,Tournament,3,0,https://www.fanduel.com/entry/CIKXXXPZF
S1891802265,nfl,12/1/19,$13K Sun NFL Three And Out (3 Entries Max),$60k,89.76,,4168,5158,Tournament,3,0,https://www.fanduel.com/entry/EPUEZSWBB
S1891802177,nfl,12/1/19,$22K Sun NFL Safety (Single Entry),$60k,93.82,,9327,13095,Tournament,2,0,https://www.fanduel.com/entry/CNTYUFAHV
S1891802154,nfl,12/1/19,$80K Sun NFL Spike (Single Entry),$60k,81.6,,16516,19047,Tournament,5,0,https://www.fanduel.com/entry/EUBKXNSFR
S1891800362,nfl,12/1/19,$18K Sun NFL Squib (Single Entry),$60k,134.1,,1980,21428,Tournament,1,2.5,https://www.fanduel.com/entry/EHTQXKDDZ
S1891798579,nfl,11/28/19,50/50 Contest ($2 - Top 50% Win) (Thu Only),$60k,115.82,,13,100,Tournament,2,3.6,https://www.fanduel.com/entry/FCPWYWOLN
S1891798523,nfl,11/28/19,50/50 Contest ($2 - Top 50% Win) (Thu Only),$60k,115.82,,16,100,Tournament,2,3.6,https://www.fanduel.com/entry/ETNNRIAXN
S1891798455,nfl,11/28/19,50/50 Contest ($2 - Top 50% Win) (Thu Only),$60k,115.82,,16,100,Tournament,2,3.6,https://www.fanduel.com/entry/BAFCZCPZN
S1891798378,nfl,11/28/19,50/50 Contest ($2 - Top 50% Win) (Thu Only),$60k,115.82,,17,100,Tournament,2,3.6,https://www.fanduel.com/entry/CERPTRFDZ
S1891798335,nfl,11/28/19,50/50 Contest ($2 - Top 50% Win) (Thu Only),$60k,115.82,,16,100,Tournament,2,3.6,https://www.fanduel.com/entry/CMEGPBPZV
S1891798296,nfl,11/28/19,50/50 Contest ($2 - Top 50% Win) (Thu Only),$60k,115.82,,17,100,Tournament,2,3.6,https://www.fanduel.com/entry/CUSSJUYRJ
S1891798245,nfl,11/28/19,50/50 Contest ($1 - Top 50% Win) (Thu Only),$60k,115.82,,15,100,Tournament,1,1.8,https://www.fanduel.com/entry/CMSEBTBXR
S1891798201,nfl,11/28/19,50/50 Contest ($1 - Top 50% Win) (Thu Only),$60k,115.82,,16,100,Tournament,1,1.8,https://www.fanduel.com/entry/CSPCLGVYP
S1891798173,nfl,11/28/19,50/50 Contest ($1 - Top 50% Win) (Thu Only),$60k,115.82,,17,100,Tournament,1,1.8,https://www.fanduel.com/entry/AVJZPUDLZ
S1891798102,nfl,11/28/19,50/50 Contest ($1 - Top 50% Win) (Thu Only),$60k,115.82,,20,100,Tournament,1,1.8,https://www.fanduel.com/entry/DFYRPXOYD
S1891798021,nfl,11/28/19,50/50 Contest ($1 - Top 50% Win) (Thu Only),$60k,115.82,,15,100,Tournament,1,1.8,https://www.fanduel.com/entry/BATAMMSQL
S1891797739,nfl,11/28/19,$10K Thu NFL Feast And Out (3 Entries Max),$60k,73.78,,3903,3968,Tournament,3,0,https://www.fanduel.com/entry/ELMZJNQBB
S1891797740,nfl,11/28/19,$10K Thu NFL Feast And Out (3 Entries Max),$60k,116.36,,757,3968,Tournament,3,6,https://www.fanduel.com/entry/EKZBWWEDF
S1891797741,nfl,11/28/19,$10K Thu NFL Feast And Out (3 Entries Max),$60k,105.24,,1952,3968,Tournament,3,0,https://www.fanduel.com/entry/EKLEKESFJ
S1891797570,nfl,11/28/19,$33K Thu NFL Stuffing Spike (Single Entry),$60k,120.68,,888,7857,Tournament,5,12,https://www.fanduel.com/entry/EOSKHVVLJ
S1891797522,nfl,11/28/19,$20K Thu NFL Centerpiece Safety (Single Entry),$60k,117.56,,1991,11904,Tournament,2,4,https://www.fanduel.com/entry/CGVFSQMSP
S1891797385,nfl,11/28/19,$18K Thu NFL Butternut Squib (Single Entry),$60k,109.7,,7588,21428,Tournament,1,0,https://www.fanduel.com/entry/BXEYUKCTN
S1891654016,nfl,11/25/19,$1K NFL Small Squib (Single Entry),$60k,77.68,,1146,1190,Tournament,1,0,https://www.fanduel.com/entry/DVZUNQYQN
S1891640673,nfl,11/24/19,$1K NFL Small Squib (Single Entry),$60k,102.76,,760,1190,Tournament,1,0,https://www.fanduel.com/entry/CUEVHLYYF
S1891448362,nba,11/24/19,$500 Sun NBA Block (Single Entry),$60k,220.6,,284,297,Tournament,2,0,https://www.fanduel.com/entry/BDYLWKYSU
S1891074508,nfl,11/24/19,$20K Sun NFL Safety (Single Entry),$60k,138.16,,728,11904,Tournament,2,6,https://www.fanduel.com/entry/DRSOFYVDU
S1890824712,nfl,11/24/19,50/50 Contest ($1 - Top 50% Win) (Main),$60k,163.74,,12,100,Tournament,1,1.8,https://www.fanduel.com/entry/BZIORUJXY
S1890824445,nfl,11/24/19,50/50 Contest ($2 - Top 50% Win) (Main),$60k,163.74,,9,100,Tournament,2,3.6,https://www.fanduel.com/entry/EHTQTUXNE
S1890824223,nfl,11/24/19,50/50 Contest ($2 - Top 50% Win) (Main),$60k,163.74,,13,100,Tournament,2,3.6,https://www.fanduel.com/entry/BCWQGAIGG
S1890823888,nfl,11/24/19,50/50 Contest ($1 - Top 50% Win) (Main),$60k,163.74,,7,100,Tournament,1,1.8,https://www.fanduel.com/entry/CDBXCUBGC
S1890823591,nfl,11/24/19,50/50 Contest ($1 - Top 50% Win) (Main),$60k,163.74,,7,100,Tournament,1,1.8,https://www.fanduel.com/entry/BEMISIDXA
S1890823337,nfl,11/24/19,50/50 Contest ($1 - Top 50% Win) (Main),$60k,163.74,,9,100,Tournament,1,1.8,https://www.fanduel.com/entry/CAYHEJRLY
S1890823079,nfl,11/24/19,50/50 Contest ($2 - Top 50% Win) (Main),$60k,163.74,,12,100,Tournament,2,3.6,https://www.fanduel.com/entry/BLYZNWHRM
S1890822791,nfl,11/24/19,50/50 Contest ($2 - Top 50% Win) (Main),$60k,163.74,,14,100,Tournament,2,3.6,https://www.fanduel.com/entry/EMAWNTCDE
S1890822367,nfl,11/24/19,50/50 Contest ($2 - Top 50% Win) (Main),$60k,163.74,,8,100,Tournament,2,3.6,https://www.fanduel.com/entry/AKRXNIBMW
S1888035841,nba,11/23/19,$6K Sat NBA Swat (3 Entries Max),$60k,290.9,,1960,7142,Tournament,1,0,https://www.fanduel.com/entry/BXEZJTBYY
S1888035842,nba,11/23/19,$6K Sat NBA Swat (3 Entries Max),$60k,290.9,,1960,7142,Tournament,1,0,https://www.fanduel.com/entry/BWRBXBQBC
S1888035843,nba,11/23/19,$6K Sat NBA Swat (3 Entries Max),$60k,290.9,,1960,7142,Tournament,1,0,https://www.fanduel.com/entry/BWDEKKEDG
S1888035776,nba,11/23/19,$12K Sat NBA Block (Single Entry),$60k,290.9,,1873,7142,Tournament,2,0,https://www.fanduel.com/entry/DDVCCKPAI
S1888035716,nba,11/23/19,$12K Sat NBA Dribbler (Single Entry),$60k,290.9,,3568,14285,Tournament,1,1.33,https://www.fanduel.com/entry/DRSOUDYTO
S1888035636,nba,11/23/19,NBA Daily Free Play,$60k,290.9,,4204,19267,Tournament,0,0,https://www.fanduel.com/entry/EVREBMEFS
S1887691746,nba,11/22/19,50/50 League ($2 - Top 50% Win) (Main),$60k,290.6,,51,100,Tournament,2,0,https://www.fanduel.com/entry/EPUGBRYON
S1887691648,nba,11/22/19,50/50 League ($1 - Top 50% Win) (Main),$60k,290.6,,46,100,Tournament,1,1.8,https://www.fanduel.com/entry/EBWTJUVWR
S1887691590,nba,11/22/19,50/50 League ($2 - Top 50% Win) (Main),$60k,290.6,,41,100,Tournament,2,3.6,https://www.fanduel.com/entry/EFCEHVPJT
S1887691498,nba,11/22/19,50/50 League ($1 - Top 50% Win) (Main),$60k,290.6,,39,100,Tournament,1,1.8,https://www.fanduel.com/entry/BQUDWWFOB
S1887691410,nba,11/22/19,50/50 League ($2 - Top 50% Win) (Main),$60k,290.6,,46,100,Tournament,2,3.6,https://www.fanduel.com/entry/BSJWIWPHP
S1887691326,nba,11/22/19,50/50 League ($2 - Top 50% Win) (Main),$60k,290.6,,43,100,Tournament,2,3.6,https://www.fanduel.com/entry/DONEFHVVT
S1887691251,nba,11/22/19,50/50 League ($1 - Top 50% Win) (Main),$60k,290.6,,38,100,Tournament,1,1.8,https://www.fanduel.com/entry/DXPNMSQLD
S1887691129,nba,11/22/19,50/50 League ($2 - Top 50% Win) (Main),$60k,290.6,,50,100,Tournament,2,1.8,https://www.fanduel.com/entry/FGJGJRKBX
S1887691030,nba,11/22/19,50/50 League ($2 - Top 50% Win) (Main),$60k,290.6,,44,100,Tournament,2,3.6,https://www.fanduel.com/entry/EHTRTXNSB
S1887270417,nba,11/22/19,50/50 League ($2 - Top 50% Win) (Main),$60k,290.6,,54,100,Tournament,2,0,https://www.fanduel.com/entry/CMEGTJMIA
S1887270391,nba,11/22/19,50/50 League ($2 - Top 50% Win) (Main),$60k,290.6,,50,100,Tournament,2,1.8,https://www.fanduel.com/entry/CPJRRKFVC
S1887270377,nba,11/22/19,50/50 League ($2 - Top 50% Win) (Main),$60k,290.6,,39,100,Tournament,2,3.6,https://www.fanduel.com/entry/DPBBBTYUI
S1887270346,nba,11/22/19,50/50 League ($2 - Top 50% Win) (Main),$60k,290.6,,42,100,Tournament,2,3.6,https://www.fanduel.com/entry/ALFVNAVLW
S1887270297,nba,11/22/19,50/50 League ($2 - Top 50% Win) (Main),$60k,290.6,,39,100,Tournament,2,3.6,https://www.fanduel.com/entry/AQAYXBYSM
S1887270280,nba,11/22/19,50/50 League ($2 - Top 50% Win) (Main),$60k,290.6,,42,100,Tournament,2,3.6,https://www.fanduel.com/entry/AUWCGZJAM
S1887270249,nba,11/22/19,50/50 League ($1 - Top 50% Win) (Main),$60k,290.6,,42,100,Tournament,1,1.8,https://www.fanduel.com/entry/EHFTQWZWI
S1887270225,nba,11/22/19,50/50 League ($1 - Top 50% Win) (Main),$60k,290.6,,37,100,Tournament,1,1.8,https://www.fanduel.com/entry/CLQJGVTIU
S1887270199,nba,11/22/19,50/50 League ($1 - Top 50% Win) (Main),$60k,290.6,,36,100,Tournament,1,1.8,https://www.fanduel.com/entry/DGMPHAQCU
S1887007064,nba,11/22/19,50/50 League ($5 - Top 50% Win) (Main),$60k,290.6,,50,100,Tournament,5,9,https://www.fanduel.com/entry/DMXLDRAXW
S1887007056,nba,11/22/19,50/50 League ($2 - Top 50% Win) (Main),$60k,290.6,,49,100,Tournament,2,3.6,https://www.fanduel.com/entry/DSUJNBCAE
S1887007012,nba,11/22/19,50/50 League ($2 - Top 50% Win) (Main),$60k,290.6,,53,100,Tournament,2,0,https://www.fanduel.com/entry/EDMLGMGJC
S1887006985,nba,11/22/19,50/50 League ($2 - Top 50% Win) (Main),$60k,290.6,,46,100,Tournament,2,3.6,https://www.fanduel.com/entry/CGVFXFUYM
S1887006972,nba,11/22/19,50/50 League ($2 - Top 50% Win) (Main),$60k,290.6,,48,100,Tournament,2,3.6,https://www.fanduel.com/entry/FBAENOVJG
S1887006924,nba,11/22/19,50/50 League ($2 - Top 50% Win) (Main),$60k,290.6,,46,100,Tournament,2,3.6,https://www.fanduel.com/entry/BLYZXAYEM
S1887006910,nba,11/22/19,50/50 League ($2 - Top 50% Win) (Main),$60k,290.6,,51,100,Tournament,2,0,https://www.fanduel.com/entry/BMMXJSKCI
S1887006866,nba,11/22/19,50/50 League ($1 - Top 50% Win) (Main),$60k,290.6,,51,100,Tournament,1,0,https://www.fanduel.com/entry/ASEOWEZGE
S1887006836,nba,11/22/19,50/50 League ($1 - Top 50% Win) (Main),$60k,290.6,,44,100,Tournament,1,1.8,https://www.fanduel.com/entry/FDDUMGRAQ
S1887006806,nba,11/22/19,50/50 League ($1 - Top 50% Win) (Main),$60k,290.6,,46,100,Tournament,1,1.8,https://www.fanduel.com/entry/EFCDSIXEA
S1887005448,nfl,11/24/19,50/50 Contest ($5 - Top 50% Win) (1pm Only),$60k,122.74,,37,100,Tournament,5,9,https://www.fanduel.com/entry/BATANQODO
S1887005402,nfl,11/24/19,50/50 Contest ($2 - Top 50% Win) (1pm Only),$60k,122.74,,41,100,Tournament,2,3.6,https://www.fanduel.com/entry/BGCBJXYME
S1887005380,nfl,11/24/19,50/50 Contest ($2 - Top 50% Win) (1pm Only),$60k,122.74,,42,100,Tournament,2,3.6,https://www.fanduel.com/entry/DTWEIYNDC
S1887005352,nfl,11/24/19,50/50 Contest ($2 - Top 50% Win) (1pm Only),$60k,122.74,,49,100,Tournament,2,3.6,https://www.fanduel.com/entry/FAMHBQAEM
S1887005300,nfl,11/24/19,50/50 Contest ($2 - Top 50% Win) (1pm Only),$60k,122.74,,48,100,Tournament,2,3.6,https://www.fanduel.com/entry/DZTCRXJJO
S1887005271,nfl,11/24/19,50/50 Contest ($2 - Top 50% Win) (1pm Only),$60k,122.74,,46,100,Tournament,2,3.6,https://www.fanduel.com/entry/CSBFAARLC
S1887005251,nfl,11/24/19,50/50 Contest ($1 - Top 50% Win) (1pm Only),$60k,122.74,,49,100,Tournament,1,1.8,https://www.fanduel.com/entry/AKEAKKDWM
S1887005229,nfl,11/24/19,50/50 Contest ($1 - Top 50% Win) (1pm Only),$60k,122.74,,57,100,Tournament,1,0,https://www.fanduel.com/entry/DBRLUCXYI
S1887005210,nfl,11/24/19,50/50 Contest ($1 - Top 50% Win) (1pm Only),$60k,122.74,,53,100,Tournament,1,0,https://www.fanduel.com/entry/DXPMTFNSE
S1887005193,nfl,11/24/19,50/50 Contest ($1 - Top 50% Win) (1pm Only),$60k,122.74,,51,100,Tournament,1,0,https://www.fanduel.com/entry/DCTGTLVUA
S1887005171,nfl,11/24/19,50/50 Contest ($1 - Top 50% Win) (1pm Only),$60k,122.74,,49,100,Tournament,1,1.8,https://www.fanduel.com/entry/CLCLRHSNC
S1887005114,nfl,11/24/19,$50K Sun NFL Snap,$60k,121.64,,10588,29762,Tournament,2,0,https://www.fanduel.com/entry/CNGBPZOEM
S1887005112,nfl,11/24/19,$50K Sun NFL Snap,$60k,150.14,,1694,29762,Tournament,2,6,https://www.fanduel.com/entry/COHWPIMAE
S1887005113,nfl,11/24/19,$50K Sun NFL Snap,$60k,156.76,,878,29762,Tournament,2,8,https://www.fanduel.com/entry/CNTZCRACI
S1887005055,nfl,11/24/19,$25K Sun NFL Spike (Single Entry),$60k,122.74,,2023,5952,Tournament,5,0,https://www.fanduel.com/entry/BJHMIJWVC
S1887004942,nfl,11/24/19,$22K Sun NFL Safety (Single Entry),$60k,118.2,,5213,13095,Tournament,2,0,https://www.fanduel.com/entry/BFODXZDHK
S1886999312,nfl,11/24/19,Lamarkable performance by action Jackson and John brown!,$60k,163.74,,2,12,Tournament,10,39,https://www.fanduel.com/entry/ANXJDGXGM
S1886998887,nfl,11/24/19,50/50 Contest ($5 - Top 50% Win) (Main),$60k,163.74,,14,100,Tournament,5,9,https://www.fanduel.com/entry/BOQNNDHAA
S1886998640,nfl,11/24/19,50/50 Contest ($1 - Top 50% Win) (Main),$60k,163.74,,14,100,Tournament,1,1.8,https://www.fanduel.com/entry/AMHQNGCZS
S1886998557,nfl,11/24/19,50/50 Contest ($2 - Top 50% Win) (Main),$60k,163.74,,15,100,Tournament,2,3.6,https://www.fanduel.com/entry/BVBJETERC
S1886998401,nfl,11/24/19,50/50 Contest ($1 - Top 50% Win) (Main),$60k,163.74,,14,100,Tournament,1,1.8,https://www.fanduel.com/entry/CIKYJRJNW
S1886998323,nfl,11/24/19,50/50 Contest ($2 - Top 50% Win) (Main),$60k,163.74,,12,100,Tournament,2,3.6,https://www.fanduel.com/entry/CTQXPQGWA
S1886998280,nfl,11/24/19,50/50 Contest ($1 - Top 50% Win) (Main),$60k,163.74,,14,100,Tournament,1,1.8,https://www.fanduel.com/entry/BRIAUESEU
S1886998233,nfl,11/24/19,50/50 Contest ($2 - Top 50% Win) (Main),$60k,163.74,,12,100,Tournament,2,3.6,https://www.fanduel.com/entry/EIVMDMHKU
S1886998182,nfl,11/24/19,50/50 Contest ($1 - Top 50% Win) (Main),$60k,163.74,,15,100,Tournament,1,1.8,https://www.fanduel.com/entry/CBMFAURRG
S1886998122,nfl,11/24/19,50/50 Contest ($2 - Top 50% Win) (Main),$60k,163.74,,13,100,Tournament,2,3.6,https://www.fanduel.com/entry/ENQPNJRSU
S1886998057,nfl,11/24/19,50/50 Contest ($1 - Top 50% Win) (Main),$60k,163.74,,16,100,Tournament,1,1.8,https://www.fanduel.com/entry/DTIHAOXPS
S1886998009,nfl,11/24/19,50/50 Contest ($2 - Top 50% Win) (Main),$60k,163.74,,15,100,Tournament,2,3.6,https://www.fanduel.com/entry/BBGYEIKOQ
S1886997969,nfl,11/24/19,50/50 Contest ($2 - Top 50% Win) (Main),$60k,163.74,,10,100,Tournament,2,3.6,https://www.fanduel.com/entry/EMOUOLYSY
S1886997842,nfl,11/24/19,50/50 Contest ($1 - Top 50% Win) (Main),$60k,163.74,,19,100,Tournament,1,1.8,https://www.fanduel.com/entry/CRNHRRBXS
S1886944380,nba,11/22/19,$12K Fri NBA Block (Single Entry),$60k,290.6,,2426,7142,Tournament,2,0,https://www.fanduel.com/entry/DKFXQWLWN
S1886944269,nba,11/22/19,$9K Fri NBA Swat (3 Entries Max),$60k,281.9,,5086,10714,Tournament,1,0,https://www.fanduel.com/entry/EFQBDHPSN
S1886944273,nba,11/22/19,$9K Fri NBA Swat (3 Entries Max),$60k,294.1,,3226,10714,Tournament,1,0,https://www.fanduel.com/entry/EAUXTGMLX
S1886944279,nba,11/22/19,$9K Fri NBA Swat (3 Entries Max),$60k,298.7,,2632,10714,Tournament,1,2,https://www.fanduel.com/entry/DZTCTXOQF
S1886944095,nba,11/22/19,$12K Fri NBA Dribbler (Single Entry),$60k,313,,1187,14285,Tournament,1,2.5,https://www.fanduel.com/entry/DVLWWVJER
S1886943284,nba,11/22/19,NBA Daily Free Play,$60k,290.6,,6090,21658,Tournament,0,0,https://www.fanduel.com/entry/AHMNCBEEF
S1886759273,cfb,11/23/19,50/50 Contest ($2 - Top 50% Win) (Main),$60k,136.96,,9,20,20 player league,2,3.6,https://www.fanduel.com/entry/DTIGMYRRC
S1886759006,cfb,11/23/19,50/50 Contest ($2 - Top 50% Win) (Main),$60k,136.96,,12,20,20 player league,2,0,https://www.fanduel.com/entry/DONDDFAHS
S1886758823,cfb,11/23/19,50/50 Contest ($2 - Top 50% Win) (Main),$60k,136.96,,11,20,20 player league,2,0,https://www.fanduel.com/entry/ERJXLPMUA
S1886758610,cfb,11/23/19,50/50 Contest ($1 - Top 50% Win) (Main),$60k,136.96,,22,50,50 player league,1,1.8,https://www.fanduel.com/entry/DYDJXSLQU
S1886758474,cfb,11/23/19,50/50 Contest ($1 - Top 50% Win) (Main),$60k,136.96,,26,50,50 player league,1,0,https://www.fanduel.com/entry/ENCRONHIM
S1886758338,cfb,11/23/19,50/50 Contest ($1 - Top 50% Win) (Main),$60k,136.96,,25,50,50 player league,1,1.8,https://www.fanduel.com/entry/BOQMWMTEM
S1886747981,cfb,11/23/19,100-Player Contest ($2 - Top 12 Win),$60k,136.96,,47,100,Tournament,2,0,https://www.fanduel.com/entry/BFODZODSA
S1886747653,cfb,11/23/19,100-Player Contest ($2 - Top 12 Win),$60k,136.96,,53,100,Tournament,2,0,https://www.fanduel.com/entry/DNZGBKYIQ
S1886746713,cfb,11/23/19,50/50 Contest ($5 - Top 50% Win) (Main),$60k,136.96,,41,100,Tournament,5,9,https://www.fanduel.com/entry/BIFRLQCAI
S1886746511,cfb,11/23/19,50/50 Contest ($5 - Top 50% Win) (Main),$60k,136.96,,45,100,Tournament,5,9,https://www.fanduel.com/entry/CCNZZKYTS
S1886746306,cfb,11/23/19,50/50 Contest ($5 - Top 50% Win) (Main),$60k,136.96,,46,100,Tournament,5,9,https://www.fanduel.com/entry/DONDORIAY
S1886746157,cfb,11/23/19,50/50 Contest ($2 - Top 50% Win) (Main),$60k,136.96,,45,100,Tournament,2,3.6,https://www.fanduel.com/entry/ADFHEYYSM
S1886745974,cfb,11/23/19,50/50 Contest ($2 - Top 50% Win) (Main),$60k,136.96,,43,100,Tournament,2,3.6,https://www.fanduel.com/entry/DKTVEGONG
S1886745824,cfb,11/23/19,50/50 Contest ($2 - Top 50% Win) (Main),$60k,136.96,,45,100,Tournament,2,3.6,https://www.fanduel.com/entry/CXYDMDOMY
S1886745673,cfb,11/23/19,50/50 Contest ($1 - Top 50% Win) (Main),$60k,136.96,,43,100,Tournament,1,1.8,https://www.fanduel.com/entry/DFKUHNZIU
S1886745508,cfb,11/23/19,50/50 Contest ($1 - Top 50% Win) (Main),$60k,136.96,,35,100,Tournament,1,1.8,https://www.fanduel.com/entry/BOQNICTWI
S1886745348,cfb,11/23/19,50/50 Contest ($1 - Top 50% Win) (Main),$60k,136.96,,45,100,Tournament,1,1.8,https://www.fanduel.com/entry/AMVNZEYEI
S1886744989,cfb,11/23/19,$1K Sat CFB Spring Game (Only $0.25 to Enter),$60k,117.86,,3304,4790,Tournament,0.25,0,https://www.fanduel.com/entry/EZYJOJQMA
S1886744995,cfb,11/23/19,$1K Sat CFB Spring Game (Only $0.25 to Enter),$60k,117.86,,3304,4790,Tournament,0.25,0,https://www.fanduel.com/entry/EZKMBSEOE
S1886745000,cfb,11/23/19,$1K Sat CFB Spring Game (Only $0.25 to Enter),$60k,117.86,,3304,4790,Tournament,0.25,0,https://www.fanduel.com/entry/EYWOPASQI
S1886745004,cfb,11/23/19,$1K Sat CFB Spring Game (Only $0.25 to Enter),$60k,117.86,,3304,4790,Tournament,0.25,0,https://www.fanduel.com/entry/BYURPHRDG
S1886744614,cfb,11/23/19,$1K Sat CFB Helmet Sticker (Single Entry),$60k,117.86,,832,1190,Tournament,1,0,https://www.fanduel.com/entry/EOSKMLDRC
S1886744246,cfb,11/23/19,$15K Sat CFB Fight Song ($2K to 1st),$60k,137.6,,1557,4021,Tournament,4.44,0,https://www.fanduel.com/entry/DLVQAHSOU
S1886744249,cfb,11/23/19,$15K Sat CFB Fight Song ($2K to 1st),$60k,135.46,,1707,4021,Tournament,4.44,0,https://www.fanduel.com/entry/DLHSNQGQY
S1886744254,cfb,11/23/19,$15K Sat CFB Fight Song ($2K to 1st),$60k,142.28,,1298,4021,Tournament,4.44,0,https://www.fanduel.com/entry/DKFXOHIVG
S1886744258,cfb,11/23/19,$15K Sat CFB Fight Song ($2K to 1st),$60k,121.14,,2584,4021,Tournament,4.44,0,https://www.fanduel.com/entry/BWRBMPKYQ
S1886743526,cfb,11/23/19,$2K Sat CFB Five Star (Single Entry),$60k,136.96,,175,476,Tournament,5,0,https://www.fanduel.com/entry/BXSWMFURO
S1886743331,cfb,11/23/19,$2K Sat CFB Helmet Sticker (Single Entry),$60k,152.96,,250,2380,Tournament,1,3,https://www.fanduel.com/entry/EUPISCGDK
S1886743025,cfb,11/23/19,$5K Sat CFB Wishbone ($1K to 1st),$60k,174.5,,48,766,Tournament,7.77,20,https://www.fanduel.com/entry/BQUDDUHQU
S1886743032,cfb,11/23/19,$5K Sat CFB Wishbone ($1K to 1st),$60k,126.82,,494,766,Tournament,7.77,0,https://www.fanduel.com/entry/BQGFRCVSY
S1886742642,cfb,11/23/19,$1K Sat CFB Helmet Sticker (Single Entry),$60k,114.6,,835,1190,Tournament,1,0,https://www.fanduel.com/entry/BATANUHCA
S1886742444,cfb,11/23/19,$10K Sat CFB Fight Song ($1K to 1st),$60k,121.58,,1472,2976,Tournament,4,0,https://www.fanduel.com/entry/ELMZLGJIM
S1886742446,cfb,11/23/19,$10K Sat CFB Fight Song ($1K to 1st),$60k,107.52,,2302,2976,Tournament,4,0,https://www.fanduel.com/entry/EKZBYOXKQ
S1886742449,cfb,11/23/19,$10K Sat CFB Fight Song ($1K to 1st),$60k,119.86,,1564,2976,Tournament,4,0,https://www.fanduel.com/entry/EKLELXLMU
S1886742207,cfb,11/23/19,$1K Sat CFB Helmet Sticker (Single Entry),$60k,108.56,,886,1190,Tournament,1,0,https://www.fanduel.com/entry/DFYRRQIFO
S1885690494,nba,11/21/19,$12K Thu NBA Block (Single Entry),$60k,351.6,,2143,7142,Tournament,2,0,https://www.fanduel.com/entry/EYWOWXUSU
S1885690444,nba,11/21/19,NBA Daily Free Play,$60k,351.1,,6320,22435,Tournament,0,0,https://www.fanduel.com/entry/BNAVACUQQ
S1885690352,nba,11/21/19,$10K Thu NBA Dribbler (Single Entry),$60k,351.1,,3686,11904,Tournament,1,0,https://www.fanduel.com/entry/ADTEVUOCU
S1885278712,nba,11/20/19,50/50 League ($2 - Top 50% Win) (Main),$60k,325.4,,36,100,Tournament,2,3.6,https://www.fanduel.com/entry/EZYKCHIIW
S1885278665,nba,11/20/19,50/50 League ($1 - Top 50% Win) (Main),$60k,325.4,,38,100,Tournament,1,1.8,https://www.fanduel.com/entry/FGJFYIVJA
S1885278456,nba,11/20/19,50/50 League ($2 - Top 50% Win) (Main),$60k,325.4,,34,100,Tournament,2,3.6,https://www.fanduel.com/entry/EYIRQSDLE
S1885278365,nba,11/20/19,50/50 League ($1 - Top 50% Win) (Main),$60k,325.4,,29,100,Tournament,1,1.8,https://www.fanduel.com/entry/CFFNVKELQ
S1885278211,nba,11/20/19,50/50 League ($2 - Top 50% Win) (Main),$60k,325.4,,38,100,Tournament,2,3.6,https://www.fanduel.com/entry/BATBBKNBQ
S1885278072,nba,11/20/19,50/50 League ($2 - Top 50% Win) (Main),$60k,325.4,,37,100,Tournament,2,3.6,https://www.fanduel.com/entry/DSGMKGXLU
S1885277863,nba,11/20/19,50/50 League ($2 - Top 50% Win) (Main),$60k,325.4,,33,100,Tournament,2,3.6,https://www.fanduel.com/entry/CHJDUFTBQ
S1885277581,nba,11/20/19,50/50 League ($1 - Top 50% Win) (Main),$60k,325.4,,28,100,Tournament,1,1.8,https://www.fanduel.com/entry/EGDZCAHFA
S1885277490,nba,11/20/19,50/50 League ($2 - Top 50% Win) (Main),$60k,325.4,,27,100,Tournament,2,3.6,https://www.fanduel.com/entry/ERXVVFOFM
S1885048240,nba,11/20/19,50/50 League ($2 - Top 50% Win) (Main),$60k,325.4,,35,100,Tournament,2,3.6,https://www.fanduel.com/entry/ELMZGJPEO
S1885048202,nba,11/20/19,50/50 League ($1 - Top 50% Win) (Main),$60k,325.4,,36,100,Tournament,1,1.8,https://www.fanduel.com/entry/CYMARJDFU
S1885048176,nba,11/20/19,50/50 League ($1 - Top 50% Win) (Main),$60k,325.4,,40,100,Tournament,1,1.8,https://www.fanduel.com/entry/ASEOOPJCK
S1885048131,nba,11/20/19,50/50 League ($2 - Top 50% Win) (Main),$60k,325.4,,32,100,Tournament,2,3.6,https://www.fanduel.com/entry/DLVPWOTZU
S1885048062,nba,11/20/19,50/50 League ($2 - Top 50% Win) (Main),$60k,325.4,,37,100,Tournament,2,3.6,https://www.fanduel.com/entry/AWLULVHMO
S1885048021,nba,11/20/19,50/50 League ($1 - Top 50% Win) (Main),$60k,325.4,,30,100,Tournament,1,1.8,https://www.fanduel.com/entry/CQLMJSLHY
